sentiment;text
disgust;Quando vi uma cena na televisão onde foi mostrada uma castração.
disgust;Estava num passeio com o meu filho quando conheci uma mulher bêbeda.
disgust;Quando o meu marido discute comigo sem motivo algum.
disgust;Ao regressar a casa no final da tarde, vi um acto indecente feito por um homem com o propósito de o ver.
disgust;Tive de mudar a roupa de um bebé pela primeira vez.
disgust;Vi um cão que estava a comer excrementos.
disgust;Vi alguém a cuspir em público.
disgust;Quando vi alguém a comer minhocas vivas.
disgust;Vi pessoas a discutir num autocarro.
disgust;Não me consigo lembrar exactamente de tal situação. Mas sei que uma vez fui a um lavatório muito sujo e isso enojou-me.
disgust;Uma noite vi um homem a ser derrubado por dois outros homens. A vítima foi chutada contra a sua cabeça.
disgust;Estava sentado num concerto de rock, a ouvir uma banda extremamente barulhenta. Um bebé minúsculo num gatinho tinha sido deixado pela sua jovem mãe, um bebé ao sol junto a um altifalante, e estava a gritar - provavelmente com dores.
disgust;Os estudantes estrangeiros tocam música alta na noite anterior ao exame de biologia.
disgust;Um homem cuspiu na parede de uma casa.
disgust;Li numa reportagem de jornal que um rapazinho foi forçado a olhar durante um tempo em que a sua irmã foi violada.
disgust;Nojo é um sentimento que nunca experimentei com pessoas, mas, por outro lado, tive com animais repulsivos, como uma cobra na TV.
disgust;Um acto de ingratidão impressionante num veículo público.
disgust;Raparigas vestidas como estrangeiras na universidade.
disgust;Quando eu fiz amor com alguém que não amava. Por vezes até o considerava diferente.
disgust;Um dos meus companheiros de apartamento e eu voltámos ao apartamento na segunda-feira de manhã, para encontrar uma verdadeira Mess, deixada pelo tipo com quem partilhamos.
disgust;Quando o meu gato vomitou e saiu uma minhoca que ainda estava viva. Fui forçado a limpá-la.
disgust;Viu o povo chinês a elogiar os estrangeiros.
disgust;Do fumo do cigarro. Normalmente, sinto-me enojado por ele quando estou num restaurante.
disgust;Senti-me enojado enquanto estudava para os meus trabalhos de psicologia aplicada e testes mentais em B.A.
disgust;Quando as pessoas estão a comer de forma repugnante (bater, arrotar, falar com comida na boca, etc.).
disgust;Alguém me contou uma história sobre a Amnistia Internacional: um rapaz foi morto e a sua cabeça foi colocada na ninhada da sua namorada. Parecia que ela estava grávida, e depois morreu. É repugnante, mal consigo escrevê-la.
disgust;Li uma história no jornal sobre açougueiros que tratavam muito mal os seus animais. Eles enojavam-me.
disgust;Quando descobri que a minha mãe tinha tido um caso com o melhor amigo do meu pai e depois fugiu com ele sem sequer me falar do que ela estava a fazer, deixando-me voltar para casa da escola simplesmente para a encontrar fora. Eu estava cheio de repugnância e desprezo.
disgust;Vi algumas raparigas vestidas como americanas
disgust;Quando um dos meus pais abusava verbalmente, e pessoalmente abusava do outro.
disgust;Alguns dias depois de ter terminado a relação com o meu namorado, tivemos uma desavença. Depois ele bateu-me. Naquele momento, achei-o repugnante.
disgust;Quando tive de terminar aquelas grandes quantidades de trabalhos de casa a tempo.
disgust;Um filme onde uma mulher foi atacada e violada. Não se viu o pior, mas teve o efeito desejado - muito forte.
disgust;O meu companheiro de vida está a atravessar uma crise (modo de vida, valores antiquados) e só pode sair dela falando de decisões ousadas. Tenho notado a sua cobardia e tentativas de escapar aos seus problemas bebendo. Detesto o seu beber e o seu estar cheio de auto-comiseração.
disgust;Estar numa cidade malaia com a minha namorada a sair de um cinema - vê-la a correr para um táxi a que um homem muito velho e doente tentava chegar. Vê-la a apanhar o táxi.
disgust;Alguns rapazes que não se deixam levar no refeitório.
disgust;Quando os meus sogros me repreenderam, sem qualquer razão, diante dos outros membros da minha família, pela primeira vez. Tinham-me chamado do meu quarto onde eu tinha estado a estudar para os meus exames.
disgust;Estava em casa e ouvi um som forte de cuspir para fora da porta. Pensei que um dos meus familiares iria pisar o cuspo e trazer os germes para dentro de casa.
disgust;Ver os resultados de um vandalismo sem sentido a uma escola primária local.
disgust;Confiei numa amiga minha, mas ela mentiu-me sobre algo e isso enojou-me.
disgust;No centro da polícia, um homem entre 40-50 anos foi trazido. Ele estava muito bêbado e, muito provavelmente, não dormia em casa há muito tempo e havia se aliviado em suas calças.
disgust;Quando uma amiga não convidou os seus pais para a sua cerimónia de graduação.
disgust;Uma cena de um filme em que um homem reprimiu outro. Por uma coincidência, a sua posição foi invertida. O outro homem foi reprimido de forma idêntica à que tinha feito antes.
disgust;A minha mãe ficou muito zangada com a minha irmãzinha e disse-lhe que pusesse as mãos em cima da mesa para lhe baterem. Ela foi obrigada a usar o seu poder.
disgust;Descobrindo que o meu melhor amigo me estava a enganar.
disgust;Quando vejo que algumas pessoas permanecem frias e egoístas sobre amigos íntimos, mesmo em situações em que esses amigos precisam deles.
disgust;Uma visita de estudo a uma fábrica de frangos: o abate, o cheiro, o ambiente e o ruído.
disgust;Nojento com pessoas bêbadas.
disgust;Alguém me disse que ele foi escolhido para as aulas de inglês porque era um bom amigo do líder da turma.
disgust;O elevador da estação central de Estocolmo cheirava a vómito e urina.
disgust;Quando uma pessoa viu que eu era acusado de algo que eu não tinha feito e não fiz nada para me defender.
disgust;Programas de TV que mostram a violação de pessoas indefesas.
disgust;Tive esta sensação quando conheci uma rapariga, não que ela estivesse suja mas que era demasiado fresca, tonta e infantil.
disgust;Uma pessoa come metade de uma barata num bolo sem o saber.
disgust;Alguns estudantes estrangeiros tocam música alta a altas horas da noite.
disgust;Quando vi um acidente em que um homem perdeu a cabeça.
disgust;Os médicos ignoraram um parente que se queixou de dor e que está agora a morrer de cancro.
disgust;Estava a assistir a um programa de televisão de um homem só. Ele disse-me coisas muito nojentas, por isso comecei a ficar enojado com ela. a (Mais tarde, provou que era essa a sua intenção).
disgust;Quando algumas pessoas agem de forma muito importante em qualquer situação.
disgust;Quando acordei uma manhã e fui para a cozinha, descobri que o nosso cão tinha diarreia. Havia pequenos montes por todo o chão e o cheiro era sufocante.
disgust;Viu alguém que pegou num cigarro do chão e fumou-o.
disgust;Quando eu vi uma cena muito desagradável.
disgust;Sinto nojo de algumas pessoas quando vejo do que são capazes, incluindo a falta de qualquer dignidade, ao tentarem encontrar um lugar num eléctrico.
disgust;Ser beijada por alguém que eu não esperava.
disgust;Uma mulher pegou no seu nariz e cuspiu mesmo ao meu lado.
disgust;Quando as pessoas à minha volta não me compreendem da forma correcta.
disgust;Ao recuperar o meu meio-termo matemático, recebi uma nota inferior à que pensava receber. Depois de ter passado pelas perguntas, senti que o graduador tinha sido severamente classificado e que eu tinha cometido apenas alguns erros.
disgust;O meu pai é alguém que me repugna. Por isso, quando ele se aproxima de mim, um sentimento de repulsa apodera-se de mim. Quando fico um fim-de-semana em casa dos meus pais, vou lembrar-me disso durante muito tempo.
disgust;Quando eu era os sul-coreanos na televisão.
disgust;Quando, após uma tempestade no campo, deixei o meu abrigo e vi um sapo verde grande, gordo e viscoso ao meu lado.
disgust;Vi uma rapariga arrogante a passar por aqui.
disgust;A primeira vez que vi um cirurgião cortar uma perna e colocá-la num saco preto do lixo.
disgust;Uma pessoa a falar sobre uma situação enquanto come.
disgust;Fui dominado por uma certa pessoa e, apesar de saber disso, não consegui mudar as minhas próprias reações.
disgust;Um colega meu pediu a um professor que lhe atribuísse uma nota mais alta para manter as suas boas notas e assim continuar a obter uma bolsa de estudo para uma nota excelente.
disgust;Um dia estava a passar pela porta da rua da minha casa quando um homem me pediu um médico. Ele mostrou-me então os seus genitais e pediu-me que o curasse eu próprio.
disgust;Quando eu tive de dissecar um rato vivo na escola.
disgust;Senti nojo com o meu pai quando soube que ele tinha um amante.
disgust;Quando um tio meu que estava muito doente começou a tossir, o que soou muito sujo (ele não o pode evitar, claro).
disgust;No albergue, o meu companheiro de quarto era uma pessoa muito egoísta e evitava fazer qualquer coisa que não lhe dissesse respeito. Alguns de nós preparámos o almoço juntos e decidimos partilhar o trabalho. O meu colega de quarto tinha prometido fazer o mesmo, mas eu tinha de lavar as tigelas todas as vezes depois do jantar. Tentei esperar e pensei que ele iria perceber que a culpa era dele. Não queria dizer-lhe para fazer o trabalho, pois ele é um estudante universitário e devia ter auto-respeito. Ele desapontou-me e por isso sempre que o via, tentava evitá-lo e não queria manter qualquer contacto com ele.
disgust;A obter uma nota baixa no meu exame de Física a meio do período.
disgust;Quando vi várias pessoas a lavar os seus carros com água de um esgoto.
disgust;Vi alguém a lamber a sua tigela de jantar.
disgust;Num acampamento - rapazes e raparigas numa cabana. Um rapaz forçou-se sobre outra rapariga e estava a ter relações sexuais, enquanto a rapariga no beliche por baixo fingia estar a dormir e não estar doente.
disgust;Detestava o meu pai que era um bêbado. Ele delirava, ameaçava e culpava a minha mãe e a mim. Finalmente ele afastava-nos de casa.
disgust;Uma rapariga de quem não gosto continuava a vir ter comigo e a falar comigo.
disgust;Um professor era muito brusco na sua relação com uma criança, por isso a criança ficou muito perturbada quando chegou a casa.
disgust;Quando vejo cães mortos na estrada.
disgust;Ouvi parte de uma conversa em que se falava muito pouco das mulheres.
disgust;Uma rapariga, que é minha amiga, tinha um caso com um rapaz que também é meu amigo. Fiquei a saber que esta rapariga também estava a sair com outro rapaz. Mais tarde, ela acabou de romper com este meu amigo sem dar qualquer explicação. Isto deixou-o triste e deprimido, e eu fiquei enojado por esta rapariga.
disgust;Quando li slogans racistas nas paredes.
disgust;Quando vejo pessoas que não têm sentimentos.
disgust;Vi um homem vestido de mulher.
disgust;Uma rapariga que também contrata um quarto na casa onde vivo tenta sempre fazer uma discussão com todos os que estão disponíveis, enoja-me.
disgust;Quando eu era criança, um dia, enquanto brincava, caí à cintura e na lama.
disgust;Um professor a fazer um teste foi chamado por um aluno pelo seu primeiro nome. Ele (o professor) disse que não lhe tinha dado essa liberdade.
disgust;A dar dicas no refeitório do estudante.
disgust;Um conhecido meu revelou-se-me de uma forma inesperada.
disgust;Uma pessoa muito bêbeda.
disgust;Quando vi um programa de TV sobre animais no mundo do cinema (maltratados e usados).
disgust;Quando tomei conhecimento dos pormenores da fome na África Oriental.
disgust;Quando comi uma maçã podre.
disgust;Quando estava a ver algumas cenas do filme de Bertoluchi a Twentieth Century.
